order_item_id,order_id,product_id,quantity,price
1874,3338,P010,1,5000.0
1875,3623,P005,5,5000.0
1876,1864,P004,3,25000.0
1877,2803,P010,4,1500.0
1878,3603,P010,3,500.0
1879,1515,P009,4,500.0
1880,2801,P010,1,25000.0
1881,3865,P010,5,2000.0
1882,3166,P005,1,3000.0
1883,4342,P010,1,700.0
1884,1039,P005,5,800.0
1885,4511,P010,2,800.0
1886,4892,P004,1,55000.0
1887,2330,P006,1,25000.0
1888,3935,P010,4,1200.0
1889,3437,P001,1,2000.0
1890,4936,P007,5,700.0
1891,1485,P007,5,5000.0
1892,1700,P006,1,1200.0
1893,4003,P004,1,2000.0
1894,34,P006,5,2000.0
1895,332,P010,2,500.0
1896,4011,P004,3,2000.0
1897,4141,P009,4,25000.0
1898,1150,P005,3,3000.0
1899,3622,P002,3,700.0
1900,3570,P006,1,800.0
1901,2573,P005,5,55000.0
1902,2740,P009,4,25000.0
1903,4255,P007,2,5000.0
1904,4426,P006,4,2000.0
1905,939,P006,5,800.0
1906,4107,P006,2,2000.0
1907,4343,P003,4,25000.0
1908,688,P009,1,800.0
1909,4089,P005,3,700.0
1910,4282,P006,5,700.0
1911,970,P007,4,2000.0
1912,4296,P005,4,2000.0
1913,987,P006,4,1500.0
1914,1264,P009,2,500.0
1915,4159,P001,3,5000.0
1916,21,P002,2,1200.0
1917,4741,P005,4,700.0
1918,862,P007,1,500.0
1919,2871,P006,3,1200.0
1920,4200,P005,5,1200.0
1921,970,P005,4,5000.0
1922,2470,P010,4,1200.0
1923,366,P004,4,55000.0
1924,3171,P006,2,55000.0
1925,1681,P001,5,5000.0
1926,3571,P010,3,3000.0
1927,4536,P001,3,700.0
1928,4852,P001,3,2000.0
1929,1156,P009,3,25000.0
1930,2631,P005,5,2000.0
1931,4739,P010,2,500.0
1932,4065,P003,5,1200.0
1933,2426,P010,2,5000.0
1934,3178,P004,1,55000.0
1935,2211,P006,1,500.0
1936,414,P009,1,1200.0
1937,4408,P010,1,3000.0
1938,1019,P009,3,700.0
1939,536,P001,5,55000.0
1940,3144,P007,3,1500.0
1941,1152,P004,3,1200.0
1942,1351,P008,3,700.0
1943,2416,P004,3,500.0
1944,1734,P004,2,25000.0
1945,3368,P001,3,700.0
1946,4359,P008,3,2000.0
1947,2847,P009,5,800.0
1948,1587,P002,5,800.0
1949,3340,P003,5,25000.0
1950,1269,P009,4,500.0
1951,2561,P009,4,3000.0
1952,3327,P005,5,1500.0
1953,4862,P009,2,1500.0
1954,3713,P004,2,1500.0
1955,3710,P010,2,25000.0
1956,229,P008,4,5000.0
1957,2679,P010,1,25000.0
1958,972,P001,3,1200.0
1959,585,P010,3,55000.0
1960,2265,P003,2,25000.0
1961,4997,P002,4,800.0
1962,319,P008,4,25000.0
1963,173,P008,5,1500.0
1964,1633,P005,2,800.0
1965,3839,P006,5,800.0
1966,1854,P007,3,1500.0
1967,1031,P006,4,3000.0
1968,2283,P009,1,800.0
1969,2276,P009,1,800.0
1970,1678,P010,1,2000.0
1971,677,P010,3,1200.0
1972,2729,P009,2,25000.0
1973,1381,P010,4,1200.0
1974,1961,P006,4,55000.0
1975,2132,P004,3,3000.0
1976,3963,P004,2,3000.0
1977,2360,P006,2,500.0
1978,640,P002,2,1500.0
1979,4669,P006,5,3000.0
1980,4929,P005,1,3000.0
1981,1695,P001,3,25000.0
1982,3155,P010,3,2000.0
1983,2095,P005,2,3000.0
1984,1767,P003,1,25000.0
1985,3638,P006,5,25000.0
1986,4230,P010,4,2000.0
1987,4575,P010,1,800.0
1988,483,P007,5,55000.0
1989,603,P002,2,500.0
1990,3390,P005,5,3000.0
1991,2479,P009,4,3000.0
1992,982,P007,1,5000.0
1993,1687,P008,5,1200.0
1994,4869,P009,2,5000.0
1995,466,P004,2,2000.0
1996,2368,P010,1,3000.0
1997,4564,P007,3,1200.0
1998,1877,P005,2,700.0
1999,2587,P009,4,3000.0
2000,3485,P008,1,3000.0
2001,730,P006,5,1500.0
2002,2087,P003,3,500.0
2003,840,P001,4,25000.0
2004,3654,P001,5,2000.0
2005,3437,P007,3,55000.0
2006,1769,P005,3,5000.0
2007,3112,P009,4,1200.0
2008,926,P007,1,55000.0
2009,1933,P009,1,1200.0
2010,1351,P004,1,2000.0
2011,4349,P001,4,1500.0
2012,553,P005,3,3000.0
2013,4142,P004,3,55000.0
2014,4262,P007,4,25000.0
2015,1866,P004,2,25000.0
2016,934,P004,2,500.0
2017,1096,P002,4,500.0
2018,3602,P007,3,1200.0
2019,2616,P003,4,700.0
2020,3220,P004,5,1200.0
2021,1308,P005,5,2000.0
2022,2713,P002,2,2000.0
2023,3553,P008,2,1500.0
2024,3215,P009,3,1200.0
2025,3514,P004,5,700.0
2026,3415,P004,3,2000.0
2027,3167,P009,1,800.0
2028,4147,P006,4,55000.0
2029,4698,P003,5,700.0
2030,3301,P004,4,2000.0
2031,938,P010,2,1500.0
2032,4259,P006,1,3000.0
2033,2835,P002,5,1200.0
2034,2044,P002,5,25000.0
2035,3196,P009,1,1200.0
2036,2484,P007,2,25000.0
2037,3813,P002,2,55000.0
2038,4370,P006,1,2000.0
2039,2557,P004,1,700.0
2040,4667,P001,1,25000.0
2041,2186,P008,5,5000.0
2042,958,P004,3,5000.0
2043,1044,P010,1,55000.0
2044,4183,P004,2,25000.0
2045,837,P007,4,2000.0
2046,1700,P009,5,2000.0
2047,4809,P007,4,700.0
2048,4943,P002,2,55000.0
2049,4817,P008,3,55000.0
2050,501,P003,2,55000.0
2051,4037,P001,1,2000.0
2052,3667,P003,1,700.0
2053,4877,P007,4,5000.0
2054,4381,P008,3,1500.0
2055,1745,P008,1,1200.0
2056,4615,P003,5,55000.0
2057,1947,P001,3,1200.0
2058,53,P010,2,500.0
2059,228,P006,2,700.0
2060,792,P001,3,1200.0
2061,3272,P007,4,700.0
2062,2447,P001,2,2000.0
2063,1661,P001,3,700.0
2064,1403,P005,1,2000.0
2065,4720,P003,1,500.0
2066,4754,P009,2,2000.0
2067,1073,P006,3,800.0
2068,1291,P004,2,800.0
2069,1461,P010,5,800.0
2070,1207,P002,3,25000.0
2071,3394,P001,1,800.0
2072,1305,P005,2,5000.0
2073,1008,P007,2,55000.0
2074,1595,P002,5,500.0
2075,4147,P002,3,1500.0
2076,1390,P003,4,1200.0
2077,4229,P007,1,800.0
2078,3286,P004,5,800.0
2079,3408,P003,3,55000.0
2080,4386,P001,3,500.0
2081,4944,P008,1,55000.0
2082,2605,P007,1,700.0
2083,4884,P008,1,1500.0
2084,1606,P010,2,2000.0
2085,81,P004,2,1200.0
2086,1209,P001,4,700.0
2087,2813,P005,4,500.0
2088,3231,P002,1,800.0
2089,1167,P005,5,700.0
2090,4784,P010,5,3000.0
2091,1829,P010,4,2000.0
2092,3925,P001,3,1500.0
2093,3456,P004,2,500.0
2094,1402,P001,3,1200.0
2095,237,P009,5,800.0
2096,2672,P007,4,700.0
2097,1607,P010,1,500.0
2098,4454,P001,5,800.0
2099,1103,P001,1,3000.0
2100,761,P009,5,55000.0
2101,387,P008,1,25000.0
2102,320,P010,3,55000.0
2103,1831,P008,5,1500.0
2104,4337,P005,2,55000.0
2105,4762,P001,2,500.0
2106,3546,P006,5,25000.0
2107,1518,P008,4,1500.0
2108,3760,P005,5,1500.0
2109,3022,P007,5,1500.0
2110,976,P004,3,2000.0
2111,4728,P002,2,1200.0
2112,3898,P008,2,500.0
2113,2234,P009,2,500.0
2114,3968,P005,3,800.0
2115,3248,P003,5,3000.0
2116,3471,P003,4,55000.0
2117,1875,P010,3,800.0
2118,3855,P002,4,1500.0
2119,1663,P004,5,1500.0
2120,3950,P004,4,5000.0
2121,1799,P004,3,1200.0
2122,3064,P005,2,3000.0
2123,4521,P007,3,700.0
2124,3313,P006,3,3000.0
2125,376,P008,5,25000.0
2126,1086,P003,3,700.0
2127,3825,P008,2,55000.0
2128,777,P008,1,700.0
2129,859,P002,4,700.0
2130,3197,P007,2,25000.0
2131,4617,P005,2,3000.0
2132,271,P005,2,700.0
2133,4125,P005,5,1200.0
2134,311,P005,4,5000.0
2135,4261,P005,3,1200.0
2136,3314,P003,4,700.0
2137,2090,P003,5,55000.0
2138,1907,P007,3,500.0
2139,1656,P009,3,800.0
2140,3683,P009,3,800.0
2141,3375,P006,4,5000.0
2142,2428,P010,2,1500.0
2143,3097,P004,2,1200.0
2144,742,P002,2,800.0
2145,3102,P005,5,5000.0
2146,959,P004,2,500.0
2147,151,P002,3,1200.0
2148,3022,P007,2,500.0
2149,781,P008,4,1200.0
2150,1592,P002,3,500.0
2151,2582,P005,5,2000.0
2152,3356,P005,4,55000.0
2153,4998,P009,1,1200.0
2154,1481,P006,2,55000.0
2155,4649,P009,4,500.0
2156,4426,P006,2,3000.0
2157,488,P006,1,2000.0
2158,1139,P009,1,500.0
2159,4420,P008,4,500.0
2160,652,P009,3,5000.0
2161,865,P007,1,25000.0
2162,3055,P007,3,55000.0
2163,3707,P009,4,3000.0
2164,4022,P008,2,25000.0
2165,4401,P003,2,800.0
2166,605,P010,2,800.0
2167,884,P009,3,500.0
2168,1170,P004,3,3000.0
2169,200,P009,5,700.0
2170,111,P006,5,2000.0
2171,1089,P002,3,800.0
2172,4019,P002,2,700.0
2173,261,P005,1,2000.0
2174,1016,P010,5,1200.0
2175,2572,P003,5,500.0
2176,3098,P002,1,55000.0
2177,2119,P004,3,5000.0
2178,103,P007,4,1500.0
2179,1738,P007,1,55000.0
2180,684,P008,4,5000.0
2181,981,P009,3,55000.0
2182,4155,P007,2,25000.0
2183,4746,P007,3,500.0
2184,1408,P009,1,800.0
2185,880,P001,4,1500.0
2186,2326,P004,2,1500.0
2187,4594,P008,5,25000.0
2188,4130,P008,5,5000.0
2189,4608,P007,1,700.0
2190,3898,P006,1,1200.0
2191,467,P002,4,800.0
2192,3369,P007,5,500.0
2193,1213,P009,4,1500.0
2194,1436,P006,1,2000.0
2195,4373,P010,1,55000.0
2196,424,P004,4,2000.0
2197,3033,P007,3,1200.0
2198,3654,P002,3,500.0
2199,1810,P007,2,800.0
2200,3701,P007,3,500.0
2201,2421,P002,4,800.0
2202,2184,P009,3,500.0
2203,450,P003,2,3000.0
2204,2835,P008,2,55000.0
2205,4946,P006,3,800.0
2206,2605,P002,5,500.0
2207,1196,P002,1,3000.0
2208,2943,P009,4,55000.0
2209,3969,P010,4,800.0
2210,1304,P001,2,2000.0
2211,4155,P001,2,1200.0
2212,2730,P001,1,2000.0
2213,4954,P006,1,800.0
2214,1724,P002,5,700.0
2215,4201,P001,4,500.0
2216,1917,P001,1,700.0
2217,1453,P006,5,500.0
2218,1958,P010,4,2000.0
2219,2400,P010,1,800.0
2220,1386,P004,1,3000.0
2221,4379,P003,1,2000.0
2222,4725,P002,3,800.0
2223,3482,P005,2,1200.0
2224,3846,P007,4,500.0
2225,2724,P009,1,500.0
2226,2058,P008,3,1500.0
2227,1112,P004,5,2000.0
2228,2669,P006,3,5000.0
2229,847,P010,3,25000.0
2230,1110,P010,4,3000.0
2231,545,P008,2,500.0
2232,1866,P005,3,800.0
2233,1974,P005,3,1500.0
2234,964,P002,1,2000.0
2235,1211,P008,2,1500.0
2236,1461,P005,1,1200.0
2237,4235,P004,5,1200.0
2238,1700,P008,4,3000.0
2239,3174,P010,4,55000.0
2240,1702,P010,5,55000.0
2241,2742,P006,5,700.0
2242,3753,P010,3,25000.0
2243,4706,P009,4,500.0
2244,1115,P003,5,2000.0
2245,593,P007,2,500.0
2246,367,P009,5,2000.0
2247,206,P003,3,700.0
2248,2053,P001,4,1200.0
2249,2895,P001,4,25000.0
2250,1038,P005,2,800.0
2251,1390,P007,5,2000.0
2252,1780,P008,3,700.0
2253,2882,P005,2,5000.0
2254,4584,P003,2,55000.0
2255,2426,P004,5,25000.0
2256,4131,P009,4,25000.0
2257,3723,P004,5,25000.0
2258,1029,P009,5,1200.0
2259,2914,P009,3,55000.0
2260,4984,P008,4,700.0
2261,945,P008,4,500.0
2262,591,P008,4,5000.0
2263,1757,P002,2,700.0
2264,385,P008,2,800.0
2265,1156,P009,2,2000.0
2266,977,P006,3,5000.0
2267,1822,P007,3,1200.0
2268,3480,P003,3,2000.0
2269,4224,P001,3,55000.0
2270,4452,P006,2,55000.0
2271,2177,P002,5,1500.0
2272,2322,P002,4,800.0
2273,914,P001,2,500.0
2274,836,P001,1,5000.0
2275,4226,P004,2,1500.0
2276,1103,P003,5,700.0
2277,4641,P005,2,5000.0
2278,4079,P008,1,800.0
2279,1697,P001,5,3000.0
2280,1418,P004,4,25000.0
2281,2201,P007,3,1200.0
2282,1188,P003,2,2000.0
2283,4607,P004,1,1500.0
2284,1691,P003,4,3000.0
2285,975,P008,2,2000.0
2286,1775,P007,1,1200.0
2287,3543,P008,4,25000.0
2288,1120,P010,5,1500.0
2289,1997,P008,4,2000.0
2290,3176,P002,2,800.0
2291,4686,P002,5,2000.0
2292,1781,P004,4,55000.0
2293,3638,P002,4,1200.0
2294,4132,P008,5,700.0
2295,1851,P010,1,800.0
2296,3178,P001,5,500.0
2297,2548,P001,4,800.0
2298,4233,P009,2,3000.0
2299,1757,P006,4,500.0
2300,1217,P001,4,25000.0
2301,4369,P002,2,1200.0
2302,4853,P005,1,3000.0
2303,3619,P007,4,3000.0
2304,2717,P010,5,500.0
2305,3062,P002,3,2000.0
2306,1191,P005,5,55000.0
2307,3792,P009,1,55000.0
2308,1441,P005,5,500.0
2309,2719,P009,5,25000.0
2310,2407,P006,3,55000.0
2311,299,P005,2,2000.0
2312,4014,P001,2,2000.0
2313,2604,P008,1,800.0
2314,3989,P001,3,2000.0
2315,4581,P010,1,800.0
2316,441,P003,1,1500.0
2317,535,P005,3,2000.0
2318,639,P001,2,1500.0
2319,3296,P002,2,500.0
2320,4044,P009,1,1500.0
2321,4351,P001,5,1500.0
2322,1787,P002,1,1200.0
2323,1255,P010,2,1200.0
2324,611,P009,5,3000.0
2325,4541,P010,2,500.0
2326,3367,P002,1,1500.0
2327,1016,P003,1,1500.0
2328,921,P006,4,1500.0
2329,756,P004,3,1500.0
2330,2981,P002,2,2000.0
2331,3542,P005,3,25000.0
2332,3348,P010,2,700.0
2333,3766,P006,4,800.0
2334,3999,P004,4,700.0
2335,1889,P007,1,1200.0
2336,1245,P001,3,1500.0
2337,1008,P010,2,800.0
2338,720,P007,5,55000.0
2339,2466,P010,5,55000.0
2340,3584,P006,1,700.0
2341,2955,P006,1,800.0
2342,2416,P008,3,2000.0
2343,775,P001,2,500.0
2344,771,P004,5,5000.0
2345,2181,P006,5,800.0
2346,1941,P008,3,1500.0
2347,3877,P007,4,1500.0
2348,4978,P010,4,500.0
2349,2315,P007,5,3000.0
2350,852,P005,1,800.0
2351,2514,P008,2,55000.0
2352,844,P008,5,5000.0
2353,4329,P002,5,3000.0
2354,629,P008,2,500.0
2355,2312,P006,3,3000.0
2356,2504,P002,1,800.0
2357,512,P004,1,1200.0
2358,3459,P010,2,700.0
2359,97,P010,4,3000.0
2360,2827,P008,5,2000.0
2361,2698,P007,2,3000.0
2362,3643,P004,4,1500.0
2363,2041,P001,1,5000.0
2364,2856,P005,4,2000.0
2365,2521,P004,2,1500.0
2366,4004,P008,2,800.0
2367,2398,P005,1,55000.0
2368,1791,P004,2,800.0
2369,3136,P002,1,3000.0
2370,3996,P007,1,700.0
2371,3296,P007,3,3000.0
2372,2888,P007,2,1500.0
2373,901,P002,3,700.0
2374,1207,P002,5,800.0
2375,525,P004,4,25000.0
2376,1137,P001,2,700.0
2377,1263,P009,1,5000.0
2378,4395,P003,2,25000.0
2379,4346,P010,4,500.0
2380,2576,P010,2,500.0
2381,3959,P007,4,700.0
2382,563,P006,3,2000.0
2383,4429,P007,4,700.0
2384,2159,P006,4,55000.0
2385,4080,P003,5,700.0
2386,2760,P008,3,25000.0
2387,1028,P008,1,1200.0
2388,3225,P009,2,5000.0
2389,4048,P003,5,800.0
2390,2880,P006,3,55000.0
2391,1496,P005,3,1200.0
2392,3222,P006,5,2000.0
2393,3729,P006,5,3000.0
2394,147,P001,5,25000.0
2395,2474,P003,1,3000.0
2396,4974,P003,5,1200.0
2397,4071,P005,4,25000.0
2398,3541,P008,1,2000.0
2399,1279,P005,2,55000.0
2400,3071,P008,2,700.0
2401,1204,P001,5,700.0
2402,4098,P004,5,2000.0
2403,1453,P006,2,1200.0
2404,1859,P007,1,3000.0
2405,3390,P004,2,1200.0
2406,3157,P004,1,5000.0
2407,2416,P004,1,1200.0
2408,4441,P003,3,1500.0
2409,3112,P005,1,2000.0
2410,1305,P003,5,5000.0
2411,1839,P003,4,3000.0
2412,1717,P001,5,55000.0
2413,1748,P005,5,1200.0
2414,825,P007,1,700.0
2415,2461,P001,1,55000.0
2416,2216,P006,3,700.0
2417,3202,P002,2,700.0
2418,1508,P010,1,500.0
2419,1873,P010,5,25000.0
2420,2372,P007,2,5000.0
2421,3517,P010,1,700.0
2422,1427,P010,2,1200.0
2423,771,P005,3,700.0
2424,2277,P007,2,3000.0
2425,838,P008,5,5000.0
2426,4863,P001,3,5000.0
2427,218,P005,1,55000.0
2428,4591,P009,4,3000.0
2429,116,P001,1,5000.0
2430,2696,P001,1,2000.0
2431,3010,P007,3,1500.0
2432,1390,P002,3,1500.0
2433,23,P008,3,3000.0
2434,980,P009,3,2000.0
2435,2967,P001,2,55000.0
2436,2885,P005,3,800.0
2437,3105,P010,5,2000.0
2438,4620,P002,1,2000.0
2439,1865,P003,5,800.0
2440,3535,P002,5,3000.0
2441,4847,P006,5,800.0
2442,443,P010,3,1200.0
2443,7,P006,4,25000.0
2444,3881,P009,2,1500.0
2445,245,P007,4,1200.0
2446,3991,P008,2,25000.0
2447,4629,P010,5,1500.0
2448,1262,P002,1,700.0
2449,3785,P005,4,2000.0
2450,3186,P009,2,5000.0
2451,2442,P005,2,2000.0
2452,336,P010,1,2000.0
2453,1615,P006,1,3000.0
2454,3554,P005,5,25000.0
2455,854,P001,5,1500.0
2456,1895,P007,1,55000.0
2457,1301,P003,4,500.0
2458,2672,P005,3,2000.0
2459,347,P003,2,1200.0
2460,250,P006,5,55000.0
2461,4455,P005,4,25000.0
2462,3558,P006,3,25000.0
2463,3441,P010,2,2000.0
2464,2245,P009,2,700.0
2465,3755,P004,1,1200.0
2466,61,P006,2,25000.0
2467,2316,P005,3,1500.0
2468,3938,P004,4,1200.0
2469,1646,P003,1,3000.0
2470,2596,P001,5,700.0
2471,1863,P003,5,800.0
2472,3948,P009,3,55000.0
2473,3222,P004,5,2000.0
2474,2895,P002,5,700.0
2475,1591,P003,3,500.0
2476,1698,P003,2,500.0
2477,2189,P005,3,1500.0
2478,1889,P006,3,500.0
2479,4098,P004,3,25000.0
2480,250,P003,1,3000.0
2481,4381,P005,1,5000.0
2482,2240,P005,2,500.0
2483,346,P004,3,5000.0
2484,2957,P007,5,2000.0
2485,383,P008,4,25000.0
2486,1114,P006,2,1500.0
2487,3539,P001,1,2000.0
2488,390,P008,1,5000.0
2489,1007,P001,3,55000.0
2490,2813,P006,3,500.0
2491,223,P005,5,700.0
2492,652,P003,5,2000.0
2493,11,P004,4,2000.0
2494,2221,P002,1,700.0
2495,855,P010,5,3000.0
2496,4541,P007,1,1200.0
2497,3906,P006,1,1200.0
2498,2859,P008,3,800.0
2499,3861,P010,5,800.0
2500,2285,P008,5,5000.0
2501,1879,P003,2,55000.0
2502,4306,P001,5,2000.0
2503,1670,P006,4,1500.0
2504,2847,P004,3,55000.0
2505,2397,P008,5,5000.0
2506,2872,P010,3,2000.0
2507,2936,P006,3,5000.0
2508,4077,P004,2,2000.0
2509,3522,P001,1,800.0
2510,4508,P008,1,2000.0
2511,4794,P003,1,55000.0
2512,4667,P010,3,1200.0
2513,2165,P003,4,1200.0
2514,3492,P005,5,500.0
2515,4610,P007,5,25000.0
2516,1032,P007,3,800.0
2517,1312,P002,4,700.0
2518,4011,P006,4,2000.0
2519,1443,P001,3,55000.0
2520,130,P001,5,55000.0
2521,2117,P006,1,5000.0
2522,1385,P001,2,1500.0
2523,382,P006,1,700.0
2524,3109,P010,3,55000.0
2525,1341,P008,1,3000.0
2526,1009,P008,5,5000.0
2527,134,P004,2,25000.0
2528,2148,P009,2,55000.0
2529,1968,P005,5,25000.0
2530,1054,P007,1,800.0
2531,4702,P006,1,55000.0
2532,1983,P003,4,2000.0
2533,4806,P009,4,700.0
2534,2181,P006,3,500.0
2535,4945,P003,3,5000.0
2536,3676,P004,4,3000.0
2537,2460,P002,1,500.0
2538,2036,P008,1,700.0
2539,3777,P005,3,1500.0
2540,3934,P010,3,2000.0
2541,4705,P004,5,25000.0
2542,4274,P006,2,25000.0
2543,4738,P001,3,1200.0
2544,3996,P002,5,3000.0
2545,3123,P007,2,1200.0
2546,1433,P001,2,5000.0
2547,3670,P001,1,3000.0
2548,4375,P002,2,25000.0
2549,1635,P003,3,800.0
2550,3835,P003,5,500.0
2551,4304,P010,5,700.0
2552,1982,P008,2,800.0
2553,1244,P004,5,2000.0
2554,2780,P008,1,1200.0
2555,4881,P010,2,2000.0
2556,3162,P009,3,5000.0
2557,3279,P001,2,55000.0
2558,2493,P004,5,25000.0
2559,794,P002,3,1500.0
2560,1875,P003,5,1200.0
2561,330,P007,5,25000.0
2562,1220,P009,2,500.0
2563,4080,P007,5,25000.0
2564,3711,P001,3,5000.0
2565,4492,P009,5,5000.0
2566,3371,P003,2,55000.0
2567,139,P010,1,2000.0
2568,3310,P006,2,1200.0
2569,1596,P001,3,800.0
2570,4268,P001,3,700.0
2571,4048,P006,2,25000.0
2572,2864,P002,4,25000.0
2573,3264,P008,1,1200.0
2574,4028,P003,4,1500.0
2575,4910,P004,5,1500.0
2576,2049,P009,4,1200.0
2577,2858,P006,5,800.0
2578,256,P003,5,3000.0
2579,4909,P001,1,1500.0
2580,1849,P001,3,1200.0
2581,3474,P001,4,700.0
2582,3715,P004,4,3000.0
2583,4763,P004,5,55000.0
2584,3097,P006,5,500.0
2585,3438,P002,2,3000.0
2586,2219,P008,2,700.0
2587,4532,P005,3,5000.0
2588,4152,P002,1,1500.0
2589,4307,P004,4,55000.0
2590,1710,P006,2,55000.0
2591,3872,P010,3,3000.0
2592,384,P003,1,500.0
2593,2209,P003,1,3000.0
2594,1339,P008,3,25000.0
2595,4907,P009,2,700.0
2596,2153,P003,2,800.0
2597,899,P004,5,2000.0
2598,1648,P003,5,3000.0
2599,2393,P004,1,3000.0
2600,1603,P002,1,55000.0
2601,3824,P003,3,25000.0
2602,2111,P009,3,55000.0
2603,2144,P010,3,25000.0
2604,568,P009,2,1200.0
2605,2598,P002,5,55000.0
2606,919,P008,1,500.0
2607,2031,P002,4,1500.0
2608,1874,P008,5,1500.0
2609,4731,P003,5,3000.0
2610,1113,P005,4,1500.0
2611,4564,P008,4,2000.0
2612,4771,P008,3,500.0
2613,2882,P002,2,500.0
2614,3360,P004,1,25000.0
2615,2023,P003,1,1500.0
2616,447,P009,4,700.0
2617,4563,P009,3,55000.0
2618,4888,P002,4,1200.0
2619,2514,P010,4,500.0
2620,3656,P004,1,700.0
2621,3671,P003,5,1200.0
2622,1837,P003,2,25000.0
2623,2709,P008,2,700.0
2624,4041,P004,1,5000.0
2625,4435,P001,5,500.0
2626,231,P008,4,1200.0
2627,3087,P001,2,25000.0
2628,1512,P003,3,700.0
2629,1587,P004,2,55000.0
2630,848,P010,5,25000.0
2631,1470,P008,1,700.0
2632,2551,P003,4,700.0
2633,3018,P003,1,700.0
2634,1048,P003,1,5000.0
2635,2810,P008,5,1200.0
2636,1344,P003,4,700.0
2637,401,P004,1,25000.0
2638,4305,P004,5,1200.0
2639,3427,P002,4,25000.0
2640,1091,P009,4,5000.0
2641,2173,P006,5,1200.0
2642,455,P007,2,500.0
2643,3622,P004,4,25000.0
2644,3608,P003,1,800.0
2645,3011,P002,3,500.0
2646,3914,P006,2,2000.0
2647,1935,P010,1,1200.0
2648,1017,P009,4,1200.0
2649,708,P003,2,3000.0
2650,1698,P003,5,500.0
2651,1491,P007,5,5000.0
2652,1846,P004,5,2000.0
2653,4862,P010,1,800.0
2654,4130,P001,3,500.0
2655,4343,P007,4,25000.0
2656,1988,P007,5,1500.0
2657,1208,P001,5,1500.0
2658,463,P008,3,2000.0
2659,2116,P003,3,55000.0
2660,4159,P006,5,55000.0
2661,2442,P005,5,55000.0
2662,1707,P009,2,5000.0
2663,2171,P002,1,25000.0
2664,3449,P010,4,5000.0
2665,3134,P001,1,800.0
2666,2213,P001,5,500.0
2667,2631,P006,1,1200.0
2668,4426,P005,4,700.0
2669,2508,P003,4,5000.0
2670,4954,P001,2,500.0
2671,3475,P006,2,1500.0
2672,3456,P001,3,3000.0
2673,3748,P001,5,1500.0
2674,3801,P007,3,500.0
2675,1447,P002,3,3000.0
2676,730,P008,3,700.0
2677,4054,P010,5,1500.0
2678,2783,P009,4,700.0
2679,597,P009,1,1500.0
2680,4426,P010,3,3000.0
2681,1381,P002,3,2000.0
2682,1509,P007,3,1500.0
2683,3883,P003,5,700.0
2684,3043,P001,1,2000.0
2685,49,P010,1,700.0
2686,2478,P001,5,5000.0
2687,3239,P009,3,5000.0
2688,400,P009,5,700.0
2689,2377,P007,2,2000.0
2690,2831,P009,5,3000.0
2691,3844,P007,1,700.0
2692,3326,P001,4,25000.0
2693,3719,P007,4,55000.0
2694,2951,P002,3,25000.0
2695,4791,P010,4,500.0
2696,301,P001,2,1200.0
2697,3003,P010,2,3000.0
2698,1823,P005,2,2000.0
2699,184,P006,3,500.0
2700,2561,P002,5,3000.0
2701,2779,P004,5,2000.0
2702,272,P004,5,800.0
2703,1523,P009,5,1500.0
2704,2419,P005,5,800.0
2705,3574,P001,2,25000.0
2706,1566,P009,1,500.0
2707,920,P004,2,800.0
2708,3548,P007,4,500.0
2709,1702,P008,1,55000.0
2710,2617,P005,1,25000.0
2711,3607,P002,2,500.0
2712,1463,P008,2,800.0
2713,2280,P007,4,55000.0
2714,2939,P005,4,2000.0
2715,4678,P001,3,1200.0
2716,1138,P008,2,25000.0
2717,1420,P001,1,25000.0
2718,4390,P005,3,55000.0
2719,379,P008,5,1500.0
2720,498,P005,2,1200.0
2721,2770,P004,2,5000.0
2722,2513,P010,3,700.0
2723,1373,P005,3,55000.0
2724,3805,P001,5,700.0
2725,3336,P001,1,1200.0
2726,3868,P007,3,1500.0
2727,4973,P005,5,500.0
2728,2310,P004,5,25000.0
2729,3820,P005,4,1500.0
2730,3244,P010,1,2000.0
2731,3244,P001,2,800.0
2732,4808,P007,5,3000.0
2733,2029,P010,2,55000.0
2734,1932,P003,1,3000.0
2735,3899,P007,3,500.0
2736,375,P001,3,1200.0
2737,2817,P003,5,1500.0
2738,3790,P006,5,55000.0
2739,4401,P009,2,55000.0
2740,2646,P003,1,1200.0
2741,17,P007,1,800.0
2742,3547,P007,4,55000.0
2743,3292,P006,2,800.0
2744,4099,P003,4,2000.0
2745,1800,P010,5,25000.0
2746,2451,P010,1,5000.0
2747,2608,P001,4,5000.0
2748,3352,P008,4,1500.0
2749,676,P002,3,1500.0
2750,703,P002,5,700.0
2751,2343,P002,2,5000.0
2752,1205,P002,4,2000.0
2753,815,P007,2,1200.0
2754,1548,P003,2,3000.0
2755,3633,P002,2,1200.0
2756,2762,P006,2,1200.0
2757,4086,P004,1,25000.0
2758,2716,P006,1,2000.0
2759,1605,P003,1,700.0
2760,4753,P003,4,25000.0
2761,4324,P010,4,1200.0
2762,1736,P005,3,1500.0
2763,2737,P003,5,5000.0
2764,2758,P009,4,25000.0
2765,849,P007,2,25000.0
2766,2053,P002,1,1500.0
2767,4407,P007,5,500.0
2768,3733,P001,2,25000.0
2769,3713,P003,5,25000.0
2770,1558,P010,2,3000.0
2771,2455,P006,3,800.0
2772,133,P003,2,700.0
2773,1261,P010,5,500.0
