order_id,customer_id,order_date,status
889,260,2026-06-12,Cancelled
890,728,2026-05-04,Returned
891,170,2026-01-20,Pending
892,411,2025-02-21,Cancelled
893,501,2025-07-06,Delivered
894,537,2024-12-28,Cancelled
895,132,2024-12-18,Cancelled
896,614,2026-06-06,Returned
897,898,2024-11-07,Returned
898,258,2024-09-28,Pending
899,333,2025-02-14,Cancelled
900,197,2026-01-29,Cancelled
901,457,2025-02-24,Delivered
902,904,2025-06-03,Delivered
903,715,2026-06-18,Pending
904,691,2025-07-01,Delivered
905,485,2026-02-28,Pending
906,133,2024-09-24,Delivered
907,19,2025-07-30,Cancelled
908,227,2025-09-27,Delivered
909,336,2026-06-22,Delivered
910,852,2024-08-27,Cancelled
911,124,2025-08-12,Cancelled
912,303,2024-12-18,Returned
913,123,2024-07-28,Returned
914,949,2025-12-25,Pending
915,890,2025-01-27,Returned
916,761,2025-05-18,Cancelled
917,789,2026-02-07,Delivered
918,374,2025-07-14,Delivered
919,582,2025-08-01,Cancelled
920,394,2025-10-24,Cancelled
921,680,2024-07-11,Cancelled
922,133,2026-05-28,Cancelled
923,899,2024-11-20,Cancelled
924,651,2025-08-27,Delivered
925,916,2026-06-05,Returned
926,507,2025-06-10,Delivered
927,354,2025-08-09,Delivered
928,420,2026-04-23,Delivered
929,427,2024-12-28,Pending
930,326,2025-11-14,Cancelled
931,172,2025-01-07,Pending
932,535,2025-08-11,Delivered
933,307,2025-01-28,Pending
934,311,2024-12-15,Delivered
935,80,2025-11-06,Delivered
936,850,2025-01-04,Returned
937,949,2025-10-10,Delivered
938,387,2026-01-28,Delivered
939,534,2026-05-02,Delivered
940,479,2026-05-26,Cancelled
941,58,2024-12-29,Pending
942,973,2025-12-03,Returned
943,526,2025-02-12,Delivered
944,958,2025-06-22,Returned
945,531,2025-02-07,Pending
946,82,2025-04-08,Pending
947,790,2026-03-03,Returned
948,958,2025-08-17,Pending
949,150,2025-04-01,Pending
950,842,2025-05-14,Pending
951,974,2024-08-07,Returned
952,424,2025-10-27,Returned
953,536,2024-10-10,Pending
954,663,2025-12-10,Pending
955,411,2025-03-09,Delivered
956,180,2025-08-09,Returned
957,804,2025-05-29,Pending
958,97,2026-01-20,Delivered
959,561,2026-01-25,Returned
960,141,2026-05-01,Returned
961,711,2024-11-01,Returned
962,151,2024-12-03,Pending
963,140,2024-10-21,Cancelled
964,43,2025-03-30,Returned
965,885,2025-10-16,Delivered
966,706,2024-08-16,Pending
967,753,2024-12-11,Cancelled
968,494,2024-09-02,Returned
969,537,2025-07-10,Cancelled
970,705,2025-11-19,Pending
971,951,2026-01-25,Cancelled
972,811,2025-10-14,Delivered
973,192,2025-04-12,Cancelled
974,930,2024-10-18,Returned
975,557,2025-06-23,Delivered
976,553,2024-12-05,Pending
977,156,2025-02-12,Returned
978,859,2025-11-10,Delivered
979,280,2025-11-10,Pending
980,311,2024-12-12,Pending
981,141,2026-07-02,Returned
982,877,2025-04-23,Pending
983,311,2025-07-30,Cancelled
984,611,2026-04-21,Delivered
985,838,2025-02-03,Cancelled
986,516,2024-11-18,Cancelled
987,410,2024-10-07,Pending
988,377,2025-05-10,Cancelled
989,10,2024-10-09,Pending
990,722,2025-05-27,Delivered
991,326,2024-11-15,Delivered
992,133,2026-04-02,Pending
993,268,2025-12-02,Delivered
994,424,2026-01-04,Cancelled
995,969,2025-02-08,Pending
996,711,2026-04-01,Pending
997,679,2025-05-18,Delivered
998,268,2025-12-06,Pending
999,832,2025-10-12,Delivered
1000,537,2026-04-02,Returned
1001,790,2025-02-15,Cancelled
1002,526,2024-07-23,Pending
1003,100,2025-04-17,Returned
1004,982,2026-05-22,Pending
1005,536,2025-08-17,Delivered
1006,680,2025-09-11,Pending
1007,682,2026-04-03,Cancelled
1008,773,2025-04-16,Cancelled
1009,63,2026-06-28,Pending
1010,310,2025-04-06,Delivered
1011,977,2026-01-21,Returned
1012,812,2025-11-06,Cancelled
1013,565,2024-10-21,Cancelled
1014,539,2026-04-29,Pending
1015,293,2025-07-27,Pending
1016,413,2025-08-23,Cancelled
1017,224,2024-12-13,Delivered
1018,11,2024-12-18,Cancelled
1019,870,2025-05-07,Cancelled
1020,530,2025-10-26,Returned
1021,219,2025-03-26,Cancelled
1022,211,2024-11-12,Delivered
1023,42,2025-07-09,Delivered
1024,63,2025-11-12,Delivered
1025,542,2024-11-13,Returned
1026,588,2024-11-29,Cancelled
1027,565,2026-03-01,Cancelled
1028,219,2026-01-08,Returned
1029,942,2026-01-30,Delivered
1030,73,2026-06-25,Cancelled
1031,98,2024-08-11,Returned
1032,483,2025-07-02,Pending
1033,896,2025-04-20,Pending
1034,373,2026-06-17,Returned
1035,898,2025-11-21,Delivered
1036,904,2026-04-14,Delivered
1037,172,2025-07-03,Cancelled
1038,823,2024-11-08,Pending
1039,822,2024-12-15,Pending
1040,209,2025-04-28,Delivered
1041,467,2025-02-19,Returned
1042,122,2024-08-05,Delivered
1043,505,2024-07-12,Returned
1044,773,2024-12-15,Delivered
1045,72,2026-03-12,Returned
1046,906,2025-08-23,Cancelled
1047,864,2025-02-08,Delivered
1048,896,2026-03-16,Cancelled
1049,839,2024-10-10,Returned
1050,136,2024-10-11,Pending
1051,183,2025-04-08,Returned
1052,713,2025-07-10,Cancelled
1053,211,2026-02-04,Pending
1054,772,2024-12-23,Delivered
1055,589,2026-05-18,Pending
1056,967,2026-03-25,Delivered
1057,972,2024-12-03,Pending
1058,460,2024-12-07,Cancelled
1059,69,2024-12-26,Pending
1060,721,2025-03-19,Delivered
1061,984,2026-07-02,Pending
1062,159,2025-05-30,Pending
1063,728,2026-01-24,Pending
1064,349,2024-08-25,Returned
1065,989,2025-11-28,Cancelled
1066,128,2025-07-12,Returned
1067,479,2024-10-31,Returned
1068,842,2025-08-23,Returned
1069,438,2024-12-15,Pending
1070,76,2026-04-04,Cancelled
1071,563,2025-01-15,Returned
1072,106,2026-03-04,Pending
1073,496,2025-01-11,Returned
1074,897,2025-06-25,Cancelled
1075,530,2024-08-30,Delivered
1076,716,2025-03-17,Returned
1077,952,2026-02-26,Returned
1078,569,2026-05-05,Returned
1079,215,2025-07-12,Cancelled
1080,121,2026-03-23,Cancelled
1081,417,2025-03-01,Cancelled
1082,821,2025-09-26,Returned
1083,235,2024-09-26,Pending
1084,640,2024-10-09,Cancelled
1085,397,2025-09-20,Cancelled
1086,820,2025-06-02,Returned
1087,149,2026-06-22,Pending
1088,197,2025-08-27,Pending
1089,551,2025-01-01,Returned
1090,230,2026-04-11,Delivered
1091,254,2024-12-01,Delivered
1092,840,2024-10-23,Cancelled
1093,885,2024-07-17,Pending
1094,953,2025-07-30,Returned
1095,783,2025-08-28,Delivered
1096,707,2026-02-26,Returned
1097,765,2024-12-10,Cancelled
1098,550,2024-10-31,Delivered
1099,501,2025-09-07,Pending
1100,138,2026-05-23,Returned
1101,898,2025-10-03,Returned
1102,468,2025-01-26,Cancelled
1103,476,2026-02-26,Returned
1104,577,2025-03-25,Returned
1105,21,2026-05-26,Cancelled
1106,633,2026-02-19,Returned
1107,25,2025-04-13,Delivered
1108,885,2024-08-20,Delivered
1109,634,2024-09-23,Returned
1110,868,2026-03-13,Pending
1111,958,2025-08-03,Returned
1112,432,2024-12-25,Delivered
1113,477,2025-11-24,Returned
1114,289,2026-05-28,Pending
1115,50,2025-10-04,Delivered
1116,85,2026-03-26,Delivered
1117,298,2025-12-17,Pending
1118,285,2024-12-31,Returned
1119,444,2024-10-10,Pending
1120,473,2025-12-05,Cancelled
1121,636,2026-07-05,Delivered
1122,223,2025-04-22,Returned
1123,741,2025-12-21,Returned
1124,869,2025-12-13,Delivered
1125,238,2026-05-23,Cancelled
1126,549,2025-07-31,Returned
1127,798,2024-10-23,Cancelled
1128,577,2024-08-12,Returned
1129,108,2026-01-03,Pending
1130,723,2024-07-23,Delivered
1131,426,2025-12-02,Returned
1132,408,2025-10-02,Cancelled
1133,184,2025-04-23,Delivered
1134,615,2025-10-10,Cancelled
1135,861,2025-12-06,Cancelled
1136,919,2026-07-03,Cancelled
1137,565,2025-04-24,Returned
1138,971,2024-08-23,Returned
1139,485,2024-11-17,Returned
1140,789,2026-06-17,Pending
1141,994,2026-01-29,Cancelled
1142,211,2025-06-26,Pending
1143,111,2024-11-13,Pending
1144,904,2026-02-12,Pending
1145,591,2025-12-22,Pending
1146,106,2026-01-21,Returned
1147,625,2026-03-30,Cancelled
1148,94,2025-08-31,Delivered
1149,833,2025-06-11,Delivered
1150,337,2025-03-06,Cancelled
1151,415,2024-11-13,Returned
1152,747,2025-02-10,Returned
1153,32,2025-03-02,Pending
1154,170,2025-08-12,Delivered
1155,549,2026-05-12,Cancelled
1156,28,2025-08-07,Cancelled
1157,235,2025-01-25,Delivered
1158,942,2026-03-01,Cancelled
1159,579,2026-05-06,Returned
1160,55,2025-09-28,Cancelled
1161,30,2026-01-16,Pending
1162,949,2025-02-13,Pending
1163,949,2026-02-01,Delivered
1164,523,2025-09-24,Cancelled
1165,812,2026-02-23,Delivered
1166,254,2025-10-03,Delivered
1167,445,2025-01-24,Pending
1168,858,2026-04-03,Cancelled
1169,346,2026-03-13,Cancelled
1170,294,2024-09-04,Returned
1171,351,2025-12-26,Returned
1172,960,2024-10-30,Pending
1173,786,2025-04-13,Cancelled
1174,275,2025-09-30,Pending
1175,380,2025-09-13,Delivered
1176,994,2026-06-04,Cancelled
1177,221,2025-03-09,Pending
1178,724,2025-04-19,Returned
1179,248,2025-04-28,Returned
1180,864,2026-02-03,Delivered
1181,773,2025-12-13,Cancelled
1182,534,2025-07-05,Pending
1183,636,2025-02-06,Delivered
1184,374,2025-12-13,Delivered
1185,934,2025-07-13,Cancelled
1186,206,2025-08-12,Delivered
1187,4,2025-04-09,Pending
1188,298,2025-03-06,Pending
1189,188,2025-05-29,Cancelled
1190,357,2026-05-28,Pending
1191,623,2026-02-16,Delivered
1192,412,2026-03-25,Delivered
1193,517,2025-02-01,Pending
1194,271,2026-04-11,Cancelled
1195,376,2026-01-29,Returned
1196,528,2026-01-19,Delivered
1197,810,2025-11-20,Returned
1198,853,2025-04-05,Delivered
1199,136,2025-10-17,Delivered
1200,846,2024-10-16,Cancelled
1201,489,2024-12-22,Returned
1202,450,2025-03-01,Delivered
1203,871,2025-01-04,Pending
1204,475,2025-11-04,Returned
1205,787,2025-07-26,Pending
1206,586,2026-02-13,Pending
1207,712,2026-02-10,Pending
1208,793,2024-10-22,Pending
1209,191,2026-06-15,Cancelled
1210,212,2024-12-04,Delivered
1211,943,2026-04-18,Returned
1212,999,2026-05-24,Pending
1213,783,2024-09-05,Cancelled
1214,958,2025-07-21,Returned
1215,68,2025-06-20,Pending
1216,101,2025-12-12,Pending
1217,442,2024-12-16,Returned
1218,299,2025-01-30,Returned
1219,603,2025-05-25,Delivered
1220,592,2025-11-05,Cancelled
1221,197,2024-07-13,Delivered
1222,685,2025-02-05,Cancelled
1223,458,2026-04-21,Delivered
1224,106,2025-08-29,Cancelled
1225,449,2025-12-10,Delivered
1226,802,2026-01-10,Returned
1227,251,2024-09-02,Returned
1228,472,2026-04-24,Returned
1229,367,2026-05-13,Delivered
1230,688,2026-01-05,Cancelled
1231,876,2024-08-28,Returned
1232,910,2026-01-28,Cancelled
1233,989,2025-06-09,Cancelled
1234,121,2025-12-30,Pending
1235,915,2024-11-07,Pending
1236,448,2026-02-14,Delivered
1237,959,2026-02-01,Delivered
1238,762,2026-03-05,Pending
1239,616,2026-06-01,Cancelled
1240,130,2025-02-24,Returned
1241,321,2026-06-10,Delivered
1242,535,2025-02-19,Pending
1243,577,2025-10-12,Cancelled
1244,887,2024-10-16,Cancelled
1245,838,2025-11-04,Cancelled
1246,809,2024-11-12,Pending
1247,522,2026-07-03,Cancelled
1248,91,2025-03-13,Delivered
1249,963,2025-09-02,Pending
1250,679,2025-05-06,Pending
1251,796,2024-11-17,Cancelled
1252,39,2024-09-23,Cancelled
1253,187,2024-09-02,Delivered
1254,362,2024-11-07,Cancelled
1255,47,2024-12-29,Delivered
1256,101,2025-05-09,Returned
1257,553,2025-03-10,Returned
1258,765,2024-09-13,Delivered
1259,427,2025-06-13,Returned
1260,456,2025-06-07,Cancelled
1261,116,2026-04-18,Delivered
1262,60,2025-04-26,Returned
1263,410,2025-03-27,Pending
1264,197,2025-04-11,Returned
1265,650,2025-11-02,Delivered
1266,48,2024-11-20,Cancelled
1267,879,2026-07-06,Pending
1268,46,2024-10-19,Returned
1269,497,2026-02-09,Cancelled
1270,7,2026-01-17,Cancelled
1271,215,2024-08-29,Cancelled
1272,186,2026-01-04,Cancelled
1273,98,2024-09-19,Returned
1274,702,2024-09-20,Cancelled
1275,499,2026-07-10,Returned
1276,476,2025-09-14,Pending
1277,605,2026-05-23,Pending
1278,818,2024-10-25,Cancelled
1279,980,2025-01-12,Pending
1280,559,2026-01-19,Delivered
1281,39,2026-04-06,Delivered
1282,34,2024-10-31,Returned
1283,834,2026-04-09,Delivered
1284,43,2025-11-08,Pending
1285,261,2025-11-08,Returned
1286,587,2025-10-20,Cancelled
1287,900,2025-10-02,Pending
1288,337,2026-06-29,Delivered
1289,507,2025-01-21,Delivered
1290,393,2024-07-10,Cancelled
1291,463,2025-06-22,Delivered
1292,504,2026-03-27,Cancelled
1293,224,2026-03-11,Cancelled
1294,267,2026-04-11,Cancelled
1295,143,2025-01-13,Pending
1296,792,2026-06-24,Delivered
1297,994,2025-03-31,Returned
1298,517,2026-06-29,Returned
1299,482,2024-10-21,Returned
1300,564,2024-07-30,Returned
1301,431,2025-04-13,Returned
1302,435,2025-06-11,Delivered
1303,637,2025-01-18,Delivered
1304,586,2025-10-19,Delivered
1305,885,2024-12-11,Cancelled
1306,488,2025-09-29,Cancelled
1307,409,2025-05-18,Delivered
1308,888,2024-08-13,Pending
1309,39,2024-10-10,Cancelled
1310,494,2025-02-27,Cancelled
1311,472,2025-08-27,Delivered
1312,11,2026-03-12,Delivered
1313,990,2024-09-13,Pending
1314,401,2024-07-10,Cancelled
1315,394,2026-03-08,Pending
1316,98,2025-11-25,Cancelled
1317,240,2026-02-11,Pending
1318,263,2025-06-22,Pending
1319,259,2025-06-12,Cancelled
1320,972,2026-03-13,Pending
1321,277,2025-07-01,Pending
1322,452,2026-02-24,Delivered
1323,602,2026-05-01,Cancelled
1324,826,2026-02-22,Pending
1325,817,2025-07-17,Cancelled
1326,479,2025-01-06,Delivered
1327,475,2025-09-02,Cancelled
1328,37,2026-04-24,Pending
1329,692,2025-10-20,Cancelled
1330,747,2025-10-14,Cancelled
1331,45,2025-05-08,Delivered
1332,797,2026-07-10,Returned
1333,688,2025-05-23,Returned
1334,298,2026-03-18,Pending
1335,449,2025-05-11,Pending
1336,633,2025-10-20,Pending
1337,410,2025-12-22,Pending
1338,889,2025-11-13,Returned
1339,170,2025-11-26,Cancelled
1340,546,2025-07-09,Cancelled
1341,270,2024-08-21,Pending
1342,898,2026-02-11,Returned
1343,964,2026-03-02,Delivered
1344,37,2026-02-11,Returned
1345,205,2026-06-03,Delivered
1346,585,2024-12-17,Returned
1347,763,2024-09-30,Delivered
1348,540,2025-01-12,Cancelled
1349,731,2025-09-08,Delivered
1350,306,2025-08-02,Returned
1351,292,2025-03-11,Returned
1352,434,2026-03-24,Delivered
1353,840,2026-01-14,Delivered
1354,682,2026-01-29,Returned
1355,955,2026-07-03,Delivered
1356,651,2024-12-02,Pending
1357,791,2025-06-10,Pending
1358,347,2025-11-23,Cancelled
1359,520,2026-02-02,Cancelled
1360,101,2025-09-02,Cancelled
1361,571,2025-04-19,Delivered
1362,779,2025-04-20,Pending
1363,416,2025-01-17,Cancelled
1364,326,2025-04-04,Returned
1365,718,2026-01-18,Returned
1366,7,2025-06-12,Delivered
1367,180,2025-06-17,Delivered
1368,744,2026-04-11,Returned
1369,838,2025-05-14,Pending
1370,632,2026-03-03,Delivered
1371,869,2025-07-12,Cancelled
1372,313,2025-06-26,Cancelled
1373,980,2025-09-13,Delivered
1374,131,2024-12-29,Pending
1375,37,2026-06-20,Pending
1376,792,2025-04-21,Returned
1377,737,2026-05-07,Cancelled
1378,395,2026-04-14,Returned
1379,24,2025-09-09,Cancelled
1380,184,2026-04-21,Cancelled
1381,664,2024-07-31,Returned
1382,469,2025-06-07,Pending
1383,576,2026-05-06,Cancelled
1384,389,2025-07-25,Cancelled
1385,708,2024-10-23,Delivered
1386,541,2025-08-03,Cancelled
1387,821,2025-08-10,Pending
1388,67,2024-08-25,Returned
1389,189,2025-10-15,Cancelled
1390,808,2026-06-14,Delivered
1391,376,2025-02-24,Delivered
1392,314,2024-12-09,Pending
1393,425,2025-11-27,Pending
1394,772,2024-08-04,Delivered
1395,357,2025-03-23,Cancelled
1396,350,2024-08-05,Delivered
1397,221,2024-11-18,Pending
1398,939,2026-01-29,Delivered
1399,973,2026-01-28,Returned
1400,942,2026-05-15,Delivered
1401,242,2025-05-31,Pending
1402,979,2025-10-24,Returned
1403,369,2026-01-28,Pending
1404,589,2026-01-21,Cancelled
1405,466,2026-01-04,Delivered
1406,848,2025-12-23,Cancelled
1407,573,2024-09-14,Delivered
1408,863,2026-05-31,Delivered
1409,83,2024-11-28,Returned
1410,920,2024-08-19,Cancelled
1411,673,2025-03-03,Cancelled
1412,766,2025-09-02,Pending
1413,279,2024-10-07,Pending
1414,545,2025-01-29,Pending
1415,730,2025-03-10,Cancelled
1416,475,2025-04-18,Returned
1417,271,2025-04-08,Cancelled
1418,444,2026-03-17,Pending
1419,491,2026-03-05,Pending
1420,105,2024-09-08,Cancelled
1421,718,2025-04-06,Cancelled
1422,305,2026-03-15,Pending
1423,796,2026-03-27,Delivered
1424,644,2025-03-19,Cancelled
1425,471,2024-10-14,Delivered
1426,932,2025-03-22,Pending
1427,285,2025-07-13,Delivered
1428,455,2024-07-20,Delivered
1429,51,2024-10-15,Pending
1430,240,2025-04-18,Delivered
1431,89,2026-05-12,Cancelled
1432,650,2025-01-31,Delivered
1433,939,2025-11-24,Returned
1434,844,2025-10-05,Returned
1435,757,2026-03-19,Pending
1436,124,2024-09-17,Delivered
1437,699,2026-04-06,Delivered
1438,229,2025-06-12,Cancelled
1439,266,2025-08-04,Delivered
1440,546,2025-08-07,Cancelled
1441,475,2025-10-01,Delivered
1442,725,2025-03-02,Delivered
1443,21,2026-02-02,Returned
1444,237,2026-07-10,Delivered
1445,817,2025-04-14,Delivered
1446,310,2025-01-17,Cancelled
1447,931,2025-09-29,Pending
1448,817,2024-10-18,Returned
1449,884,2026-06-02,Pending
1450,801,2025-12-25,Pending
1451,931,2025-07-28,Returned
1452,102,2025-11-21,Returned
1453,389,2024-07-20,Pending
1454,100,2025-12-18,Returned
1455,653,2024-12-10,Pending
1456,705,2025-09-22,Pending
1457,141,2025-11-28,Returned
1458,146,2025-05-06,Returned
1459,552,2024-12-29,Cancelled
1460,519,2024-11-30,Pending
1461,536,2025-10-24,Cancelled
1462,486,2025-06-06,Pending
1463,969,2024-12-08,Pending
1464,385,2024-11-05,Returned
1465,346,2025-10-16,Returned
1466,49,2026-03-27,Returned
1467,421,2025-02-01,Returned
1468,57,2025-11-06,Cancelled
1469,784,2025-05-11,Delivered
1470,539,2025-06-26,Delivered
1471,233,2025-04-07,Pending
1472,157,2025-06-17,Returned
1473,428,2024-11-07,Cancelled
1474,293,2025-10-26,Pending
1475,862,2026-01-09,Pending
1476,261,2025-12-15,Returned
1477,128,2025-06-13,Returned
1478,773,2024-09-23,Cancelled
1479,767,2026-05-07,Returned
1480,321,2025-12-12,Pending
1481,761,2025-06-08,Delivered
1482,223,2026-02-13,Returned
1483,657,2024-08-01,Delivered
1484,2,2025-04-27,Delivered
1485,303,2025-10-29,Returned
1486,591,2026-04-27,Delivered
1487,565,2026-04-15,Delivered
1488,764,2024-09-10,Delivered
1489,84,2025-12-03,Pending
1490,776,2024-10-10,Cancelled
1491,129,2025-06-15,Returned
1492,214,2025-11-08,Returned
1493,416,2025-03-20,Pending
1494,986,2024-08-07,Returned
1495,239,2026-03-14,Delivered
1496,370,2026-01-24,Returned
1497,493,2025-12-04,Cancelled
1498,709,2026-03-24,Returned
1499,64,2025-08-24,Delivered
1500,613,2025-02-23,Cancelled
1501,139,2025-03-05,Pending
1502,668,2026-07-05,Returned
1503,159,2024-12-01,Pending
1504,619,2026-01-16,Cancelled
1505,693,2025-07-30,Cancelled
1506,824,2025-10-03,Cancelled
1507,758,2025-01-20,Delivered
1508,483,2026-04-10,Delivered
1509,318,2024-11-12,Pending
1510,394,2026-04-20,Returned
1511,39,2026-03-14,Pending
1512,569,2025-12-28,Delivered
1513,560,2025-06-17,Pending
1514,350,2025-03-26,Delivered
1515,228,2025-08-07,Cancelled
1516,406,2025-06-23,Delivered
1517,335,2026-04-30,Delivered
1518,533,2026-02-08,Returned
1519,806,2025-12-02,Pending
1520,36,2024-09-14,Cancelled
1521,660,2025-02-04,Cancelled
1522,791,2026-06-20,Delivered
1523,649,2024-10-05,Pending
1524,682,2026-04-03,Delivered
1525,897,2026-05-11,Cancelled
1526,201,2026-03-29,Pending
1527,106,2025-05-31,Returned
1528,44,2024-09-28,Delivered
1529,897,2026-05-29,Delivered
1530,648,2025-03-27,Pending
1531,202,2024-10-20,Returned
1532,818,2025-07-27,Returned
1533,389,2026-02-04,Returned
1534,429,2024-08-11,Pending
1535,926,2025-08-06,Delivered
1536,299,2025-03-15,Returned
1537,505,2024-07-22,Pending
1538,429,2025-12-26,Returned
1539,796,2025-05-18,Cancelled
1540,181,2025-04-19,Pending
1541,173,2025-07-06,Delivered
1542,408,2025-10-20,Cancelled
1543,284,2025-08-22,Delivered
1544,32,2025-10-20,Pending
1545,343,2024-12-19,Delivered
1546,193,2025-01-06,Pending
1547,115,2025-03-22,Pending
1548,279,2024-12-11,Returned
1549,721,2025-12-09,Pending
1550,110,2025-09-19,Pending
1551,24,2025-01-08,Cancelled
1552,48,2025-10-21,Delivered
1553,485,2026-06-13,Pending
1554,787,2025-10-22,Delivered
1555,591,2024-08-24,Cancelled
1556,388,2024-10-10,Pending
1557,404,2026-03-16,Delivered
1558,642,2024-08-16,Returned
1559,426,2025-03-16,Returned
1560,314,2024-07-22,Cancelled
1561,725,2026-03-22,Cancelled
1562,713,2025-10-07,Cancelled
1563,221,2026-01-29,Returned
1564,752,2026-03-30,Returned
1565,883,2025-07-27,Pending
1566,503,2024-07-24,Delivered
1567,3,2025-03-17,Cancelled
1568,917,2024-07-19,Pending
1569,725,2025-03-13,Pending
1570,555,2025-12-14,Returned
1571,95,2025-02-25,Delivered
1572,24,2026-02-01,Returned
1573,628,2025-08-01,Cancelled
1574,705,2025-04-16,Returned
1575,591,2026-03-01,Delivered
1576,112,2026-06-25,Pending
1577,887,2026-06-17,Returned
1578,514,2025-09-24,Delivered
1579,908,2026-05-28,Cancelled
1580,351,2024-08-29,Cancelled
1581,524,2026-05-24,Returned
1582,10,2026-04-21,Returned
1583,889,2025-11-05,Delivered
1584,466,2026-01-08,Returned
1585,688,2025-03-17,Returned
1586,713,2025-03-01,Cancelled
1587,178,2025-02-28,Pending
1588,476,2025-02-03,Cancelled
1589,962,2025-06-16,Pending
1590,878,2026-05-06,Pending
1591,681,2025-05-01,Returned
1592,758,2025-09-07,Pending
1593,6,2025-08-17,Delivered
1594,149,2024-12-20,Returned
1595,898,2025-05-04,Pending
1596,989,2026-02-08,Delivered
1597,834,2026-07-08,Pending
1598,763,2025-04-10,Cancelled
1599,904,2024-12-21,Returned
1600,620,2026-01-28,Pending
1601,143,2025-02-25,Pending
1602,636,2024-10-03,Cancelled
1603,788,2024-08-03,Returned
1604,626,2025-06-09,Pending
1605,624,2026-04-25,Delivered
1606,564,2025-10-05,Returned
1607,780,2026-05-10,Pending
1608,254,2025-11-30,Cancelled
1609,713,2025-11-29,Cancelled
1610,481,2024-09-27,Pending
1611,890,2026-04-12,Delivered
1612,325,2026-06-15,Delivered
1613,279,2026-03-17,Pending
1614,925,2024-08-17,Cancelled
1615,890,2025-04-22,Delivered
1616,424,2025-05-10,Cancelled
1617,977,2025-07-21,Cancelled
1618,769,2025-01-14,Pending
1619,206,2025-12-04,Returned
1620,418,2025-03-18,Delivered
1621,52,2025-01-23,Cancelled
1622,219,2025-02-05,Delivered
1623,725,2024-09-19,Delivered
1624,534,2025-04-29,Pending
1625,664,2025-09-25,Delivered
1626,898,2025-09-21,Delivered
1627,208,2024-11-02,Returned
1628,911,2025-08-31,Returned
1629,270,2025-01-12,Delivered
1630,411,2025-07-16,Pending
1631,271,2024-11-23,Returned
1632,337,2025-06-05,Returned
1633,703,2026-01-05,Delivered
1634,498,2025-11-13,Cancelled
1635,84,2024-11-18,Pending
1636,75,2024-12-31,Delivered
1637,189,2026-04-10,Returned
1638,864,2024-12-31,Returned
1639,195,2026-02-23,Pending
1640,831,2024-11-27,Returned
1641,228,2025-04-27,Pending
1642,650,2026-02-09,Returned
1643,852,2026-03-25,Returned
1644,878,2024-08-01,Cancelled
1645,112,2026-02-02,Cancelled
1646,539,2024-12-27,Delivered
1647,815,2026-02-02,Cancelled
1648,316,2026-04-15,Returned
1649,202,2024-11-26,Delivered
1650,424,2025-04-24,Delivered
1651,106,2024-10-22,Delivered
1652,592,2025-10-08,Cancelled
1653,204,2025-10-23,Returned
1654,737,2026-06-22,Pending
1655,89,2024-11-04,Delivered
1656,832,2025-06-27,Pending
1657,135,2026-02-22,Pending
1658,239,2025-07-25,Cancelled
1659,504,2025-06-16,Cancelled
1660,268,2026-05-15,Delivered
1661,773,2025-01-05,Cancelled
1662,631,2024-10-05,Delivered
1663,135,2024-10-08,Pending
1664,774,2024-11-11,Returned
1665,204,2026-03-09,Returned
1666,244,2025-10-19,Returned
1667,790,2025-05-27,Pending
1668,412,2025-04-14,Returned
1669,715,2025-05-16,Cancelled
1670,553,2026-01-16,Delivered
1671,848,2026-06-01,Returned
1672,500,2024-09-01,Pending
1673,367,2024-07-13,Pending
1674,989,2025-11-13,Pending
1675,125,2026-06-15,Delivered
1676,580,2026-06-13,Pending
1677,377,2025-07-04,Returned
1678,572,2024-09-08,Cancelled
1679,760,2025-04-22,Cancelled
1680,663,2025-10-20,Pending
1681,112,2024-07-29,Cancelled
1682,93,2024-10-05,Returned
1683,822,2024-08-17,Cancelled
1684,421,2025-02-27,Returned
1685,851,2024-09-25,Returned
1686,601,2025-10-26,Returned
1687,468,2026-07-03,Cancelled
1688,261,2024-12-18,Returned
1689,412,2025-01-02,Returned
1690,209,2025-03-16,Pending
1691,735,2024-09-11,Cancelled
1692,491,2024-09-27,Delivered
1693,701,2025-04-23,Pending
1694,245,2026-02-09,Cancelled
1695,912,2025-02-11,Returned
1696,956,2025-03-28,Cancelled
1697,487,2025-03-14,Delivered
1698,2,2024-10-30,Cancelled
1699,810,2025-05-12,Returned
1700,413,2025-06-01,Delivered
1701,607,2025-10-01,Pending
1702,276,2025-03-21,Pending
1703,207,2026-04-08,Returned
1704,181,2026-05-08,Delivered
1705,449,2024-07-19,Delivered
1706,750,2024-09-18,Returned
1707,164,2025-08-02,Delivered
1708,422,2025-07-04,Delivered
1709,726,2024-10-30,Pending
1710,566,2026-06-02,Delivered
1711,952,2026-01-19,Returned
1712,359,2025-01-16,Cancelled
1713,68,2026-03-20,Delivered
1714,375,2025-04-09,Cancelled
1715,262,2026-02-07,Cancelled
1716,768,2024-11-10,Returned
1717,471,2025-01-24,Pending
1718,11,2026-05-15,Delivered
1719,199,2025-08-10,Returned
1720,579,2025-02-28,Delivered
1721,703,2025-11-26,Pending
1722,415,2025-07-20,Pending
1723,732,2025-06-22,Cancelled
1724,453,2026-02-04,Returned
1725,575,2024-08-07,Returned
1726,4,2025-12-11,Cancelled
1727,742,2025-07-14,Cancelled
1728,553,2024-10-29,Pending
1729,125,2025-06-23,Cancelled
