order_id,customer_id,order_date,status
887,149,2025-12-21,Pending
888,444,2025-12-08,Pending
889,964,2026-05-23,Delivered
890,795,2026-06-20,Pending
891,465,2025-08-30,Cancelled
892,366,2025-05-14,Returned
893,473,2025-10-09,Cancelled
894,786,2025-08-23,Cancelled
895,566,2026-01-21,Cancelled
896,488,2025-12-13,Returned
897,190,2025-07-12,Cancelled
898,913,2025-12-13,Returned
899,516,2024-08-04,Cancelled
900,225,2025-01-30,Delivered
901,73,2025-07-25,Returned
902,949,2025-04-29,Cancelled
903,690,2024-12-09,Cancelled
904,667,2026-07-05,Returned
905,922,2024-09-08,Delivered
906,733,2025-11-24,Cancelled
907,878,2024-09-15,Cancelled
908,497,2024-09-12,Cancelled
909,120,2024-09-20,Cancelled
910,229,2026-07-09,Returned
911,403,2024-08-05,Returned
912,452,2025-11-30,Pending
913,438,2025-12-09,Returned
914,928,2025-04-17,Pending
915,192,2024-12-18,Returned
916,106,2025-08-11,Pending
917,300,2024-09-19,Delivered
918,244,2025-09-16,Delivered
919,423,2026-05-30,Cancelled
920,166,2026-02-04,Returned
921,941,2026-06-08,Delivered
922,536,2025-04-26,Returned
923,179,2025-05-28,Pending
924,851,2024-12-21,Returned
925,617,2024-07-23,Delivered
926,369,2024-09-23,Returned
927,141,2026-03-08,Pending
928,691,2024-12-28,Delivered
929,275,2026-01-12,Cancelled
930,112,2025-06-11,Cancelled
931,924,2025-10-13,Delivered
932,130,2026-02-12,Cancelled
933,42,2025-08-23,Returned
934,571,2024-10-28,Delivered
935,700,2025-06-28,Delivered
936,936,2025-05-07,Pending
937,767,2025-11-08,Returned
938,838,2025-09-10,Returned
939,238,2024-12-17,Pending
940,68,2024-07-16,Cancelled
941,135,2026-04-09,Returned
942,207,2026-05-31,Returned
943,549,2025-10-21,Delivered
944,255,2025-02-07,Returned
945,959,2025-07-09,Cancelled
946,416,2025-01-07,Cancelled
947,653,2024-07-29,Pending
948,195,2025-02-15,Returned
949,209,2024-10-07,Delivered
950,431,2025-01-14,Pending
951,157,2025-09-01,Pending
952,350,2025-01-17,Pending
953,545,2026-07-07,Delivered
954,749,2026-03-06,Pending
955,501,2024-10-20,Cancelled
956,201,2024-11-12,Returned
957,122,2025-08-09,Returned
958,120,2025-12-14,Returned
959,293,2025-12-14,Returned
960,811,2025-04-22,Pending
961,933,2025-01-30,Delivered
962,452,2026-01-13,Delivered
963,587,2025-11-06,Cancelled
964,177,2024-11-28,Returned
965,43,2025-12-21,Cancelled
966,971,2024-12-18,Returned
967,115,2026-02-16,Pending
968,489,2025-12-25,Returned
969,682,2025-03-18,Cancelled
970,223,2025-04-16,Pending
971,437,2026-06-20,Cancelled
972,809,2025-11-19,Pending
973,897,2026-04-12,Returned
974,943,2025-03-01,Cancelled
975,178,2025-10-15,Pending
976,242,2025-02-07,Cancelled
977,863,2026-02-17,Cancelled
978,548,2024-08-20,Pending
979,679,2026-04-22,Pending
980,868,2025-08-07,Delivered
981,132,2025-06-16,Delivered
982,811,2025-05-03,Delivered
983,153,2026-02-13,Returned
984,697,2025-12-17,Cancelled
985,954,2025-08-20,Cancelled
986,641,2025-12-08,Delivered
987,815,2025-04-25,Delivered
988,668,2025-08-04,Pending
989,142,2026-01-02,Returned
990,426,2025-02-20,Delivered
991,503,2025-03-23,Pending
992,110,2024-08-05,Returned
993,652,2025-04-29,Cancelled
994,167,2025-08-05,Returned
995,971,2025-11-19,Returned
996,761,2025-06-04,Returned
997,431,2026-03-19,Pending
998,724,2025-03-07,Cancelled
999,571,2024-12-08,Returned
1000,264,2024-07-30,Cancelled
1001,44,2026-05-30,Returned
1002,773,2024-12-29,Returned
1003,690,2024-11-18,Pending
1004,573,2026-05-10,Cancelled
1005,914,2026-06-05,Delivered
1006,65,2025-09-11,Cancelled
1007,811,2026-03-12,Pending
1008,617,2026-03-24,Delivered
1009,754,2025-04-24,Delivered
1010,861,2025-08-20,Cancelled
1011,774,2024-11-04,Cancelled
1012,689,2025-12-26,Cancelled
1013,605,2024-09-27,Returned
1014,408,2025-04-27,Cancelled
1015,934,2025-08-15,Cancelled
1016,180,2025-08-24,Cancelled
1017,655,2026-03-25,Returned
1018,14,2025-04-24,Delivered
1019,856,2025-08-04,Pending
1020,957,2026-04-06,Pending
1021,784,2026-01-30,Delivered
1022,847,2024-08-09,Pending
1023,775,2024-12-22,Cancelled
1024,551,2025-05-10,Pending
1025,667,2025-06-23,Delivered
1026,522,2025-04-06,Pending
1027,900,2026-04-01,Delivered
1028,793,2025-11-08,Returned
1029,691,2026-07-04,Pending
1030,529,2026-03-27,Delivered
1031,865,2024-10-22,Cancelled
1032,728,2026-02-18,Returned
1033,55,2024-08-04,Returned
1034,542,2024-11-13,Pending
1035,635,2025-09-19,Pending
1036,518,2025-09-10,Pending
1037,530,2025-05-13,Delivered
1038,80,2025-11-18,Pending
1039,45,2026-05-09,Delivered
1040,898,2026-05-08,Delivered
1041,438,2025-09-05,Delivered
1042,320,2025-06-17,Returned
1043,45,2024-12-25,Cancelled
1044,327,2026-06-14,Pending
1045,497,2025-05-06,Delivered
1046,202,2025-06-14,Pending
1047,935,2025-01-06,Cancelled
1048,595,2025-04-15,Pending
1049,107,2025-09-20,Delivered
1050,346,2025-06-24,Returned
1051,178,2024-12-07,Delivered
1052,392,2025-01-11,Pending
1053,577,2025-10-20,Returned
1054,304,2025-06-26,Delivered
1055,651,2026-03-13,Pending
1056,950,2024-07-15,Pending
1057,137,2024-09-10,Cancelled
1058,541,2025-05-26,Returned
1059,537,2026-05-05,Returned
1060,444,2025-08-15,Delivered
1061,9,2024-07-10,Delivered
1062,587,2025-05-05,Cancelled
1063,229,2025-08-25,Delivered
1064,461,2024-09-23,Returned
1065,251,2025-10-09,Cancelled
1066,303,2025-02-20,Returned
1067,936,2025-02-02,Cancelled
1068,962,2025-06-05,Delivered
1069,816,2024-10-04,Delivered
1070,478,2025-11-14,Pending
1071,577,2025-06-07,Delivered
1072,532,2026-05-31,Delivered
1073,250,2026-05-23,Cancelled
1074,870,2026-01-27,Delivered
1075,21,2025-05-10,Returned
1076,813,2024-12-14,Delivered
1077,262,2026-06-20,Pending
1078,172,2026-04-04,Returned
1079,135,2025-09-07,Pending
1080,87,2024-07-11,Cancelled
1081,919,2026-01-20,Cancelled
1082,290,2025-11-25,Pending
1083,108,2024-11-21,Pending
1084,846,2024-07-10,Delivered
1085,879,2025-11-25,Cancelled
1086,515,2025-11-27,Pending
1087,837,2026-03-19,Pending
1088,514,2024-09-14,Cancelled
1089,279,2024-09-26,Returned
1090,917,2025-07-16,Returned
1091,19,2025-06-29,Pending
1092,637,2025-10-25,Cancelled
1093,428,2025-08-26,Returned
1094,727,2025-08-02,Returned
1095,929,2024-11-14,Pending
1096,669,2026-06-24,Returned
1097,196,2026-03-25,Pending
1098,573,2024-11-14,Returned
1099,410,2026-03-10,Pending
1100,92,2025-07-04,Delivered
1101,87,2025-02-02,Pending
1102,841,2024-12-06,Cancelled
1103,795,2025-09-10,Delivered
1104,238,2025-05-31,Returned
1105,26,2025-09-30,Delivered
1106,979,2026-05-23,Returned
1107,668,2025-04-20,Pending
1108,445,2026-06-20,Delivered
1109,355,2024-12-14,Cancelled
1110,726,2024-11-25,Returned
1111,239,2025-08-03,Returned
1112,609,2025-11-23,Returned
1113,112,2024-10-13,Delivered
1114,492,2026-07-10,Returned
1115,608,2026-02-20,Delivered
1116,947,2026-02-20,Delivered
1117,173,2024-12-28,Pending
1118,719,2025-06-27,Returned
1119,219,2025-01-30,Returned
1120,726,2026-02-06,Returned
1121,673,2025-05-04,Cancelled
1122,645,2026-05-13,Cancelled
1123,195,2024-08-24,Delivered
1124,819,2026-06-18,Delivered
1125,454,2024-09-10,Delivered
1126,286,2025-05-27,Delivered
1127,789,2025-07-19,Returned
1128,192,2026-01-03,Delivered
1129,423,2025-12-26,Cancelled
1130,354,2025-04-21,Delivered
1131,26,2025-03-29,Returned
1132,235,2024-09-11,Delivered
1133,256,2025-01-22,Returned
1134,693,2025-05-24,Pending
1135,775,2025-03-04,Pending
1136,929,2026-03-28,Returned
1137,844,2024-07-13,Cancelled
1138,600,2024-08-22,Delivered
1139,177,2024-10-28,Returned
1140,456,2025-06-17,Cancelled
1141,816,2025-02-01,Pending
1142,809,2025-05-09,Pending
1143,308,2025-09-28,Delivered
1144,908,2025-05-20,Pending
1145,824,2026-01-17,Returned
1146,830,2024-09-12,Delivered
1147,162,2024-08-28,Delivered
1148,723,2025-05-22,Cancelled
1149,953,2025-09-11,Returned
1150,499,2025-03-13,Pending
1151,314,2024-09-15,Cancelled
1152,948,2026-04-24,Returned
1153,28,2026-05-10,Delivered
1154,331,2025-02-17,Returned
1155,786,2024-07-27,Returned
1156,216,2025-06-25,Cancelled
1157,317,2025-08-29,Pending
1158,948,2025-03-16,Returned
1159,738,2025-02-19,Returned
1160,325,2025-01-13,Pending
1161,117,2025-07-17,Pending
1162,821,2026-03-31,Pending
1163,326,2025-06-17,Cancelled
1164,433,2025-03-29,Cancelled
1165,898,2026-02-05,Delivered
1166,807,2025-02-08,Cancelled
1167,550,2025-08-18,Returned
1168,400,2026-07-05,Cancelled
1169,736,2025-05-12,Returned
1170,975,2026-06-06,Cancelled
1171,645,2025-01-19,Returned
1172,425,2024-12-08,Returned
1173,866,2026-02-21,Returned
1174,888,2026-03-24,Pending
1175,524,2025-01-08,Returned
1176,607,2024-09-29,Delivered
1177,623,2026-06-12,Pending
1178,929,2025-01-08,Returned
1179,145,2026-03-11,Returned
1180,558,2026-05-05,Cancelled
1181,697,2025-03-22,Pending
1182,889,2025-12-16,Pending
1183,632,2024-07-13,Delivered
1184,204,2025-07-15,Returned
1185,535,2026-01-09,Pending
1186,631,2026-05-16,Delivered
1187,638,2025-02-18,Pending
1188,542,2025-08-11,Cancelled
1189,159,2026-02-17,Returned
1190,493,2025-03-28,Delivered
1191,187,2025-07-02,Pending
1192,989,2025-09-02,Cancelled
1193,544,2025-07-02,Pending
1194,728,2026-01-27,Returned
1195,734,2026-06-17,Returned
1196,674,2025-04-16,Pending
1197,874,2026-04-20,Pending
1198,655,2025-12-15,Pending
1199,350,2025-10-03,Delivered
1200,470,2025-02-21,Returned
1201,224,2024-10-13,Cancelled
1202,260,2025-01-25,Delivered
1203,843,2025-06-17,Cancelled
1204,272,2025-09-25,Cancelled
1205,933,2025-04-27,Cancelled
1206,422,2024-07-15,Cancelled
1207,336,2024-10-27,Cancelled
1208,381,2026-06-09,Returned
1209,648,2025-07-26,Cancelled
1210,816,2024-08-02,Returned
1211,39,2026-04-26,Cancelled
1212,514,2026-03-16,Returned
1213,748,2025-08-04,Returned
1214,537,2024-11-13,Delivered
1215,643,2026-01-18,Cancelled
1216,346,2025-12-13,Pending
1217,213,2024-07-20,Delivered
1218,814,2025-06-30,Delivered
1219,450,2026-01-06,Delivered
1220,27,2025-02-08,Cancelled
1221,939,2024-11-09,Delivered
1222,66,2024-09-02,Pending
1223,666,2025-07-04,Returned
1224,867,2025-06-02,Delivered
1225,12,2026-03-12,Pending
1226,158,2024-08-10,Delivered
1227,552,2026-03-27,Returned
1228,735,2026-06-13,Returned
1229,213,2026-01-18,Pending
1230,846,2025-04-25,Returned
1231,613,2025-12-12,Returned
1232,28,2026-04-03,Delivered
1233,92,2025-12-29,Delivered
1234,888,2026-03-02,Delivered
1235,474,2024-11-24,Returned
1236,433,2025-01-14,Delivered
1237,962,2026-06-07,Pending
1238,140,2024-12-13,Cancelled
1239,769,2026-06-16,Pending
1240,618,2026-03-31,Returned
1241,384,2025-12-22,Cancelled
1242,128,2025-03-10,Cancelled
1243,371,2024-07-14,Delivered
1244,241,2025-05-08,Returned
1245,869,2024-12-31,Delivered
1246,146,2025-08-21,Returned
1247,104,2024-12-02,Cancelled
1248,850,2026-05-28,Cancelled
1249,460,2025-07-30,Pending
1250,52,2025-09-06,Pending
1251,774,2025-04-30,Cancelled
1252,442,2025-08-23,Pending
1253,380,2025-01-29,Pending
1254,494,2024-10-27,Delivered
1255,410,2026-04-07,Returned
1256,655,2026-04-29,Returned
1257,694,2025-12-13,Returned
1258,82,2026-02-24,Cancelled
1259,422,2026-05-15,Pending
1260,132,2025-06-20,Pending
1261,581,2025-08-26,Pending
1262,161,2025-08-07,Pending
1263,925,2025-03-08,Returned
1264,629,2025-03-02,Returned
1265,219,2024-08-02,Delivered
1266,596,2026-05-13,Returned
1267,608,2026-05-03,Delivered
1268,360,2025-11-16,Pending
1269,35,2024-09-23,Returned
1270,423,2025-09-22,Delivered
1271,972,2026-01-26,Delivered
1272,357,2024-12-01,Delivered
1273,983,2026-01-22,Returned
1274,362,2025-10-10,Pending
1275,379,2025-08-22,Delivered
1276,180,2025-12-11,Pending
1277,391,2026-02-05,Delivered
1278,245,2025-03-20,Returned
1279,718,2025-02-15,Pending
1280,368,2026-01-01,Delivered
1281,956,2025-01-23,Delivered
1282,277,2025-07-21,Pending
1283,751,2025-11-14,Cancelled
1284,74,2025-07-02,Delivered
1285,178,2025-01-28,Pending
1286,712,2025-01-27,Delivered
1287,898,2025-02-11,Cancelled
1288,581,2024-08-13,Delivered
1289,496,2025-02-10,Returned
1290,895,2024-12-08,Delivered
1291,31,2025-01-06,Pending
1292,655,2025-06-26,Delivered
1293,479,2025-04-14,Cancelled
1294,201,2026-03-15,Cancelled
1295,257,2025-11-22,Cancelled
1296,437,2025-10-31,Cancelled
1297,66,2025-05-05,Delivered
1298,939,2025-03-24,Returned
1299,775,2024-10-02,Delivered
1300,929,2025-10-13,Returned
1301,326,2026-01-16,Delivered
1302,716,2025-05-23,Delivered
1303,364,2025-07-27,Pending
1304,989,2024-08-30,Delivered
1305,517,2025-03-05,Cancelled
1306,84,2025-11-09,Pending
1307,305,2025-09-28,Pending
1308,428,2025-02-16,Cancelled
1309,729,2024-12-01,Pending
1310,143,2025-10-14,Delivered
1311,564,2025-02-24,Cancelled
1312,375,2026-03-28,Returned
1313,318,2025-02-02,Cancelled
1314,873,2025-09-29,Cancelled
1315,905,2026-04-07,Cancelled
1316,789,2026-01-01,Cancelled
1317,25,2024-09-02,Cancelled
1318,556,2026-04-04,Cancelled
1319,901,2024-12-24,Cancelled
1320,713,2025-04-23,Cancelled
1321,399,2024-09-05,Delivered
1322,590,2025-01-12,Cancelled
1323,222,2024-10-11,Returned
1324,177,2025-05-13,Delivered
1325,27,2025-10-30,Returned
1326,105,2024-08-30,Delivered
1327,371,2025-11-14,Pending
1328,980,2025-09-15,Pending
1329,542,2026-05-31,Delivered
1330,314,2026-04-24,Returned
1331,109,2025-09-06,Cancelled
1332,916,2026-03-20,Returned
1333,133,2026-04-24,Cancelled
1334,487,2025-01-27,Cancelled
1335,854,2025-03-23,Cancelled
1336,475,2026-06-21,Pending
1337,244,2024-07-17,Delivered
1338,692,2026-03-16,Returned
1339,507,2025-04-05,Returned
1340,860,2026-02-09,Returned
1341,459,2026-05-01,Pending
1342,888,2025-08-19,Pending
1343,488,2026-04-10,Returned
1344,913,2025-03-16,Delivered
1345,890,2025-03-14,Returned
1346,936,2025-04-21,Cancelled
1347,605,2026-03-17,Returned
1348,398,2026-06-10,Cancelled
1349,745,2026-03-11,Pending
1350,683,2025-11-25,Pending
1351,95,2024-11-07,Cancelled
1352,382,2024-10-31,Delivered
1353,166,2026-06-30,Returned
1354,602,2025-04-14,Cancelled
1355,741,2024-09-27,Cancelled
1356,734,2025-04-02,Pending
1357,960,2025-05-30,Cancelled
1358,551,2024-12-23,Cancelled
1359,45,2025-02-08,Pending
1360,535,2025-01-22,Pending
1361,701,2025-10-13,Pending
1362,581,2025-01-09,Cancelled
1363,628,2024-12-19,Pending
1364,231,2025-07-15,Cancelled
1365,865,2025-10-05,Cancelled
1366,978,2024-10-14,Returned
1367,156,2026-05-25,Pending
1368,433,2026-07-09,Returned
1369,850,2025-08-25,Delivered
1370,218,2026-05-30,Delivered
1371,967,2024-10-25,Pending
1372,392,2024-08-22,Cancelled
1373,497,2026-06-26,Pending
1374,202,2025-01-19,Returned
1375,484,2025-03-29,Delivered
1376,591,2024-09-08,Returned
1377,76,2025-04-29,Pending
1378,904,2025-03-04,Pending
1379,844,2025-03-04,Cancelled
1380,879,2024-09-21,Pending
1381,370,2025-07-01,Returned
1382,785,2026-04-19,Cancelled
1383,275,2026-03-07,Pending
1384,84,2025-06-14,Returned
1385,32,2025-10-15,Returned
1386,367,2024-12-05,Pending
1387,538,2026-02-14,Delivered
1388,584,2025-08-30,Returned
1389,710,2026-06-24,Pending
1390,194,2026-06-23,Delivered
1391,263,2025-03-30,Pending
1392,451,2025-11-27,Returned
1393,550,2024-10-31,Returned
1394,467,2025-02-07,Pending
1395,59,2024-09-22,Cancelled
1396,747,2025-03-18,Pending
1397,43,2025-05-25,Delivered
1398,631,2026-05-23,Cancelled
1399,60,2024-12-07,Pending
1400,53,2026-05-31,Cancelled
1401,568,2024-10-08,Pending
1402,787,2024-09-19,Delivered
1403,361,2024-12-02,Cancelled
1404,176,2026-03-10,Returned
1405,911,2025-05-29,Pending
1406,155,2025-06-02,Cancelled
1407,111,2026-05-26,Cancelled
1408,695,2025-08-21,Delivered
1409,722,2024-09-06,Pending
1410,274,2025-06-17,Returned
1411,987,2026-02-21,Returned
1412,310,2024-10-04,Cancelled
1413,574,2025-05-28,Returned
1414,553,2025-04-02,Cancelled
1415,454,2025-04-12,Cancelled
1416,925,2025-01-02,Cancelled
1417,278,2025-12-20,Returned
1418,535,2025-01-19,Cancelled
1419,516,2026-03-06,Pending
1420,947,2025-04-08,Cancelled
1421,231,2025-06-07,Returned
1422,974,2025-04-21,Pending
1423,260,2025-08-23,Returned
1424,709,2025-10-13,Returned
1425,583,2024-11-29,Cancelled
1426,149,2026-02-27,Pending
1427,13,2024-11-21,Pending
1428,562,2025-07-14,Delivered
1429,185,2025-07-30,Cancelled
1430,722,2026-05-11,Cancelled
1431,768,2025-11-08,Pending
1432,679,2024-11-14,Delivered
1433,413,2025-06-30,Returned
1434,63,2024-07-12,Returned
1435,657,2026-03-25,Delivered
1436,596,2025-01-25,Cancelled
1437,81,2024-11-14,Delivered
1438,886,2026-01-15,Returned
1439,372,2026-03-24,Returned
1440,52,2025-04-04,Cancelled
1441,5,2024-09-11,Cancelled
1442,245,2025-08-08,Cancelled
1443,885,2024-09-02,Pending
1444,659,2024-09-04,Delivered
1445,238,2025-05-16,Delivered
1446,409,2025-12-03,Delivered
1447,973,2025-07-26,Returned
1448,913,2025-03-29,Delivered
1449,411,2025-02-19,Delivered
1450,638,2025-09-27,Delivered
1451,248,2025-12-16,Delivered
1452,475,2025-03-10,Delivered
1453,424,2024-11-06,Cancelled
1454,20,2026-05-06,Returned
1455,228,2025-12-23,Cancelled
1456,166,2026-04-29,Cancelled
1457,541,2024-09-25,Pending
1458,639,2025-09-10,Pending
1459,591,2025-09-26,Delivered
1460,782,2026-05-30,Returned
1461,190,2025-08-26,Returned
1462,527,2024-12-11,Cancelled
1463,770,2026-02-09,Delivered
1464,305,2025-12-13,Cancelled
1465,582,2025-03-31,Returned
1466,301,2025-06-27,Delivered
1467,450,2025-12-17,Pending
1468,134,2025-08-20,Cancelled
1469,518,2025-04-02,Delivered
1470,59,2024-10-05,Pending
1471,279,2024-12-15,Returned
1472,253,2025-02-26,Pending
1473,44,2025-09-20,Pending
1474,225,2025-03-07,Returned
1475,81,2025-05-13,Cancelled
1476,737,2026-02-14,Cancelled
1477,177,2024-10-28,Pending
1478,131,2026-03-07,Delivered
1479,740,2025-04-05,Delivered
1480,684,2025-12-14,Pending
1481,234,2026-03-18,Cancelled
1482,120,2025-11-18,Pending
1483,94,2024-10-26,Pending
1484,115,2025-11-11,Pending
1485,746,2025-12-11,Cancelled
1486,302,2025-01-05,Delivered
1487,201,2025-05-23,Cancelled
1488,480,2024-07-23,Cancelled
1489,610,2025-07-15,Delivered
1490,479,2026-04-02,Returned
1491,876,2026-05-31,Delivered
1492,372,2025-06-14,Cancelled
1493,23,2025-07-05,Pending
1494,907,2026-01-09,Delivered
1495,865,2025-03-26,Delivered
1496,636,2024-07-12,Delivered
1497,170,2025-04-27,Pending
1498,736,2025-04-25,Pending
1499,27,2025-04-18,Pending
1500,997,2026-03-27,Pending
1501,467,2025-10-16,Cancelled
1502,611,2024-11-26,Cancelled
1503,748,2025-01-02,Returned
1504,340,2026-01-14,Cancelled
1505,662,2024-08-30,Pending
1506,192,2024-12-02,Returned
1507,979,2024-08-25,Pending
1508,855,2026-06-01,Cancelled
1509,58,2025-03-04,Cancelled
1510,739,2025-12-01,Cancelled
1511,977,2025-04-23,Cancelled
1512,356,2026-03-30,Pending
1513,865,2025-02-01,Returned
1514,242,2025-09-06,Returned
1515,61,2024-12-10,Delivered
1516,617,2025-09-16,Pending
1517,963,2024-12-15,Cancelled
1518,967,2025-02-11,Delivered
1519,783,2026-03-19,Delivered
1520,794,2025-07-20,Returned
1521,691,2026-01-25,Returned
1522,4,2026-06-20,Delivered
1523,202,2024-08-18,Returned
1524,914,2026-03-16,Delivered
1525,298,2025-11-28,Pending
1526,908,2024-12-22,Pending
1527,698,2026-04-05,Cancelled
1528,350,2024-07-21,Cancelled
1529,185,2025-11-10,Pending
1530,906,2025-04-20,Pending
1531,751,2024-08-05,Returned
1532,592,2024-11-12,Delivered
1533,818,2026-05-12,Returned
1534,190,2025-01-22,Pending
1535,406,2025-10-10,Delivered
1536,729,2024-08-22,Delivered
1537,978,2024-12-06,Cancelled
1538,482,2025-08-26,Cancelled
1539,996,2024-09-26,Returned
1540,35,2024-09-29,Delivered
1541,504,2025-10-09,Delivered
1542,958,2025-04-28,Delivered
1543,289,2025-05-15,Returned
1544,710,2024-09-25,Returned
1545,25,2024-09-15,Cancelled
1546,178,2026-03-22,Delivered
1547,695,2025-05-26,Returned
1548,367,2025-11-30,Returned
1549,535,2025-10-04,Cancelled
1550,44,2025-04-14,Delivered
1551,541,2025-05-30,Cancelled
1552,420,2025-12-25,Returned
1553,417,2025-04-27,Cancelled
1554,98,2024-12-06,Cancelled
1555,611,2026-02-21,Pending
1556,510,2024-09-20,Pending
1557,507,2025-08-16,Returned
1558,918,2026-05-11,Pending
1559,110,2026-04-26,Delivered
1560,305,2024-09-19,Returned
1561,552,2024-08-18,Returned
1562,529,2025-06-07,Returned
1563,521,2025-12-18,Cancelled
1564,992,2026-03-26,Cancelled
1565,253,2025-12-10,Delivered
1566,27,2025-03-13,Pending
1567,860,2025-06-11,Pending
1568,949,2026-06-12,Pending
1569,299,2025-11-02,Delivered
1570,962,2024-10-03,Cancelled
1571,274,2025-07-03,Returned
1572,403,2025-01-16,Pending
1573,64,2024-10-11,Pending
1574,646,2025-07-17,Pending
1575,4,2025-03-17,Cancelled
1576,680,2026-02-22,Cancelled
1577,273,2026-03-19,Delivered
1578,508,2025-08-12,Delivered
1579,187,2024-09-10,Pending
1580,762,2025-10-04,Cancelled
1581,406,2025-07-31,Pending
1582,64,2025-04-19,Delivered
1583,766,2026-06-17,Returned
1584,694,2026-07-01,Delivered
1585,528,2026-06-10,Delivered
1586,812,2025-03-16,Pending
1587,188,2026-04-03,Delivered
1588,656,2025-07-17,Pending
1589,350,2025-11-24,Cancelled
1590,780,2024-11-25,Pending
1591,738,2024-10-16,Returned
1592,36,2025-01-25,Returned
1593,203,2025-03-18,Returned
1594,403,2024-10-01,Pending
1595,804,2025-01-24,Pending
1596,815,2025-03-03,Returned
1597,579,2025-01-08,Cancelled
1598,133,2024-10-04,Returned
1599,568,2025-01-17,Cancelled
1600,563,2025-01-12,Returned
1601,85,2026-02-14,Cancelled
1602,272,2026-06-30,Pending
1603,735,2024-07-20,Cancelled
1604,113,2025-09-22,Cancelled
1605,348,2024-10-31,Pending
1606,348,2025-11-09,Delivered
1607,850,2026-05-14,Returned
1608,968,2026-03-04,Pending
1609,759,2024-08-25,Delivered
1610,969,2024-10-02,Cancelled
1611,627,2025-11-01,Delivered
1612,94,2025-12-19,Cancelled
1613,993,2025-12-05,Delivered
1614,767,2025-03-13,Delivered
1615,44,2025-01-21,Cancelled
1616,747,2025-11-20,Pending
1617,436,2026-04-30,Cancelled
1618,177,2025-12-26,Returned
1619,154,2025-05-01,Pending
1620,355,2026-02-03,Pending
1621,757,2026-05-22,Returned
1622,879,2025-12-26,Pending
1623,964,2026-02-04,Cancelled
1624,997,2024-08-29,Returned
1625,804,2025-08-27,Returned
1626,196,2026-05-30,Pending
1627,966,2025-03-10,Cancelled
1628,339,2024-08-18,Pending
1629,273,2024-10-22,Returned
1630,769,2025-10-13,Cancelled
1631,799,2025-04-28,Returned
1632,892,2026-01-06,Returned
1633,718,2025-08-31,Delivered
1634,895,2025-07-08,Delivered
1635,582,2025-02-22,Cancelled
1636,404,2025-02-06,Pending
1637,97,2026-07-08,Pending
1638,651,2025-02-14,Delivered
1639,125,2025-10-22,Returned
1640,812,2025-06-24,Delivered
1641,639,2026-03-07,Cancelled
1642,122,2024-07-24,Pending
1643,965,2024-07-29,Cancelled
1644,93,2025-03-11,Pending
1645,503,2026-04-13,Cancelled
1646,374,2024-11-28,Delivered
1647,845,2025-07-07,Delivered
1648,534,2025-11-22,Pending
1649,384,2026-01-21,Pending
1650,597,2025-05-12,Cancelled
1651,847,2026-05-13,Pending
1652,583,2025-01-19,Delivered
1653,233,2025-12-10,Delivered
1654,750,2025-07-30,Pending
1655,316,2025-03-27,Pending
1656,425,2024-10-03,Cancelled
1657,368,2026-04-02,Returned
1658,980,2025-08-16,Cancelled
1659,612,2025-05-08,Pending
1660,481,2025-12-06,Pending
1661,617,2026-01-29,Delivered
1662,644,2025-09-06,Cancelled
1663,329,2025-05-04,Pending
1664,917,2025-07-07,Pending
1665,124,2024-12-26,Returned
1666,828,2026-02-11,Cancelled
1667,596,2024-07-27,Cancelled
1668,724,2025-11-06,Delivered
1669,611,2024-08-09,Returned
1670,859,2024-09-07,Cancelled
1671,811,2025-03-05,Cancelled
1672,86,2025-03-05,Pending
1673,859,2026-03-20,Pending
1674,858,2024-10-13,Cancelled
1675,505,2026-06-08,Delivered
1676,439,2025-08-20,Cancelled
1677,920,2025-05-06,Returned
1678,875,2025-06-10,Pending
1679,614,2025-06-14,Cancelled
1680,995,2024-12-24,Cancelled
1681,542,2026-03-04,Delivered
1682,865,2024-07-10,Delivered
1683,28,2026-06-02,Cancelled
1684,668,2024-12-08,Cancelled
1685,625,2025-05-13,Delivered
1686,913,2024-08-25,Returned
1687,281,2025-10-04,Cancelled
1688,627,2025-05-09,Delivered
1689,917,2026-01-30,Returned
1690,250,2024-11-11,Returned
1691,743,2026-06-17,Delivered
1692,294,2024-07-19,Returned
1693,716,2025-07-20,Cancelled
1694,816,2025-02-17,Cancelled
1695,805,2025-11-12,Pending
1696,237,2024-08-09,Delivered
1697,345,2024-10-15,Returned
1698,859,2025-01-27,Pending
1699,463,2025-07-28,Cancelled
1700,805,2025-05-12,Returned
1701,627,2024-12-12,Pending
1702,982,2026-04-21,Pending
1703,249,2026-03-23,Returned
1704,222,2024-12-09,Delivered
1705,396,2025-11-25,Pending
1706,718,2025-11-15,Delivered
1707,746,2025-03-09,Delivered
1708,972,2024-08-30,Delivered
1709,842,2026-06-06,Delivered
1710,376,2025-04-16,Delivered
1711,99,2025-01-20,Pending
1712,382,2024-11-10,Delivered
1713,648,2026-01-29,Cancelled
1714,450,2025-04-25,Returned
1715,750,2026-02-22,Pending
1716,960,2025-11-28,Pending
1717,694,2025-10-08,Returned
1718,874,2025-11-07,Delivered
1719,406,2025-02-14,Cancelled
1720,215,2024-08-26,Delivered
1721,997,2025-07-24,Pending
1722,615,2025-06-22,Returned
1723,13,2026-04-23,Delivered
1724,9,2026-02-10,Delivered
1725,467,2026-03-14,Delivered
1726,873,2024-12-01,Pending
1727,391,2024-07-20,Returned
